 -132.0,  -338.0,  119.0,  381.9 
 -132.0,  -338.0,  119.0,  381.9 
 -132.0,  -338.0,  119.0,  381.9 
 -132.0,  -338.0,  119.0,  381.9 
 -132.0,  -338.0,  119.0,  381.9 
 -132.0,  -338.0,  119.0,  381.9 
 -132.0,  -338.0,  119.0,  381.9 
 -149.0,  -335.0,  49.0,  369.9 
 -149.0,  -335.0,  49.0,  369.9 
 -149.0,  -335.0,  49.0,  369.9 
 -149.0,  -335.0,  49.0,  369.9 
 -149.0,  -335.0,  49.0,  369.9 
 -149.0,  -335.0,  49.0,  369.9 
 -149.0,  -335.0,  49.0,  369.9 
 -149.0,  -335.0,  49.0,  369.9 
 -149.0,  -335.0,  49.0,  369.9 
 -149.0,  -335.0,  49.0,  369.9 
 -154.0,  -328.0,  -19.0,  362.9 
 -154.0,  -328.0,  -19.0,  362.9 
 -154.0,  -328.0,  -19.0,  362.9 
 -154.0,  -328.0,  -19.0,  362.9 
 -154.0,  -328.0,  -19.0,  362.9 
 -154.0,  -328.0,  -19.0,  362.9 
 -154.0,  -328.0,  -19.0,  362.9 
 -154.0,  -328.0,  -19.0,  362.9 
 -154.0,  -328.0,  -19.0,  362.9 
 -154.0,  -328.0,  -19.0,  362.9 
 -154.0,  -328.0,  -19.0,  362.9 
 -176.0,  -288.0,  -85.0,  348.1 
 -176.0,  -288.0,  -85.0,  348.1 
 -176.0,  -288.0,  -85.0,  348.1 
 -176.0,  -288.0,  -85.0,  348.1 
 -176.0,  -288.0,  -85.0,  348.1 
 -176.0,  -288.0,  -85.0,  348.1 
 -176.0,  -288.0,  -85.0,  348.1 
 -176.0,  -288.0,  -85.0,  348.1 
 -176.0,  -288.0,  -85.0,  348.1 
 -176.0,  -288.0,  -85.0,  348.1 
 -174.0,  -239.0,  -157.0,  334.7 
 -174.0,  -239.0,  -157.0,  334.7 
 -174.0,  -239.0,  -157.0,  334.7 
 -174.0,  -239.0,  -157.0,  334.7 
 -174.0,  -239.0,  -157.0,  334.7 
 -174.0,  -239.0,  -157.0,  334.7 
 -174.0,  -239.0,  -157.0,  334.7 
 -174.0,  -239.0,  -157.0,  334.7 
 -174.0,  -239.0,  -157.0,  334.7 
 -174.0,  -239.0,  -157.0,  334.7 
 -174.0,  -239.0,  -157.0,  334.7 
 -179.0,  -168.0,  -201.0,  317.3 
 -179.0,  -168.0,  -201.0,  317.3 
 -179.0,  -168.0,  -201.0,  317.3 
 -179.0,  -168.0,  -201.0,  317.3 
 -179.0,  -168.0,  -201.0,  317.3 
 -179.0,  -168.0,  -201.0,  317.3 
 -179.0,  -168.0,  -201.0,  317.3 
 -179.0,  -168.0,  -201.0,  317.3 
 -179.0,  -168.0,  -201.0,  317.3 
 -179.0,  -168.0,  -201.0,  317.3 
 -173.0,  -128.0,  -224.0,  310.6 
 -173.0,  -128.0,  -224.0,  310.6 
 -173.0,  -128.0,  -224.0,  310.6 
 -173.0,  -128.0,  -224.0,  310.6 
 -173.0,  -128.0,  -224.0,  310.6 
 -173.0,  -128.0,  -224.0,  310.6 
 -173.0,  -128.0,  -224.0,  310.6 
 -173.0,  -128.0,  -224.0,  310.6 
 -173.0,  -128.0,  -224.0,  310.6 
 -173.0,  -128.0,  -224.0,  310.6 
 -159.0,  -77.0,  -237.0,  295.6 
 -159.0,  -77.0,  -237.0,  295.6 
 -159.0,  -77.0,  -237.0,  295.6 
 -159.0,  -77.0,  -237.0,  295.6 
 -159.0,  -77.0,  -237.0,  295.6 
 -159.0,  -77.0,  -237.0,  295.6 
 -159.0,  -77.0,  -237.0,  295.6 
 -159.0,  -77.0,  -237.0,  295.6 
 -159.0,  -77.0,  -237.0,  295.6 
 -159.0,  -77.0,  -237.0,  295.6 
 -159.0,  -77.0,  -237.0,  295.6 
 -167.0,  -25.0,  -240.0,  293.5 
 -167.0,  -25.0,  -240.0,  293.5 
 -167.0,  -25.0,  -240.0,  293.5 
 -167.0,  -25.0,  -240.0,  293.5 
 -167.0,  -25.0,  -240.0,  293.5 
 -167.0,  -25.0,  -240.0,  293.5 
 -167.0,  -25.0,  -240.0,  293.5 
 -167.0,  -25.0,  -240.0,  293.5 
 -167.0,  -25.0,  -240.0,  293.5 
 -167.0,  -25.0,  -240.0,  293.5 
 -186.0,  66.0,  -217.0,  293.3 
 -186.0,  66.0,  -217.0,  293.3 
 -186.0,  66.0,  -217.0,  293.3 
 -186.0,  66.0,  -217.0,  293.3 
 -186.0,  66.0,  -217.0,  293.3 
 -186.0,  66.0,  -217.0,  293.3 
 -186.0,  66.0,  -217.0,  293.3 
 -186.0,  66.0,  -217.0,  293.3 
 -186.0,  66.0,  -217.0,  293.3 
 -186.0,  66.0,  -217.0,  293.3 
 -186.0,  66.0,  -217.0,  293.3 
 -202.0,  134.0,  -174.0,  298.4 
 -202.0,  134.0,  -174.0,  298.4 
 -202.0,  134.0,  -174.0,  298.4 
 -202.0,  134.0,  -174.0,  298.4 
 -202.0,  134.0,  -174.0,  298.4 
 -202.0,  134.0,  -174.0,  298.4 
 -202.0,  134.0,  -174.0,  298.4 
 -202.0,  134.0,  -174.0,  298.4 
 -202.0,  134.0,  -174.0,  298.4 
 -202.0,  134.0,  -174.0,  298.4 
 -162.0,  180.0,  -160.0,  290.2 
 -162.0,  180.0,  -160.0,  290.2 
 -162.0,  180.0,  -160.0,  290.2 
 -162.0,  180.0,  -160.0,  290.2 
 -162.0,  180.0,  -160.0,  290.2 
 -162.0,  180.0,  -160.0,  290.2 
 -162.0,  180.0,  -160.0,  290.2 
 -162.0,  180.0,  -160.0,  290.2 
 -162.0,  180.0,  -160.0,  290.2 
 -162.0,  180.0,  -160.0,  290.2 
 -133.0,  234.0,  -122.0,  295.5 
 -133.0,  234.0,  -122.0,  295.5 
 -133.0,  234.0,  -122.0,  295.5 
 -133.0,  234.0,  -122.0,  295.5 
 -133.0,  234.0,  -122.0,  295.5 
 -133.0,  234.0,  -122.0,  295.5 
 -133.0,  234.0,  -122.0,  295.5 
 -133.0,  234.0,  -122.0,  295.5 
 -133.0,  234.0,  -122.0,  295.5 
 -133.0,  234.0,  -122.0,  295.5 
 -133.0,  234.0,  -122.0,  295.5 
 -123.0,  280.0,  -33.0,  307.6 
 -123.0,  280.0,  -33.0,  307.6 
 -123.0,  280.0,  -33.0,  307.6 
 -123.0,  280.0,  -33.0,  307.6 
 -123.0,  280.0,  -33.0,  307.6 
 -123.0,  280.0,  -33.0,  307.6 
 -123.0,  280.0,  -33.0,  307.6 
 -123.0,  280.0,  -33.0,  307.6 
 -123.0,  280.0,  -33.0,  307.6 
 -123.0,  280.0,  -33.0,  307.6 
 -104.0,  300.0,  97.0,  332.0 
 -104.0,  300.0,  97.0,  332.0 
 -104.0,  300.0,  97.0,  332.0 
 -104.0,  300.0,  97.0,  332.0 
 -104.0,  300.0,  97.0,  332.0 
 -104.0,  300.0,  97.0,  332.0 
 -104.0,  300.0,  97.0,  332.0 
 -104.0,  300.0,  97.0,  332.0 
 -104.0,  300.0,  97.0,  332.0 
 -104.0,  300.0,  97.0,  332.0 
 -104.0,  300.0,  97.0,  332.0 
 -40.0,  287.0,  191.0,  347.1 
 -40.0,  287.0,  191.0,  347.1 
 -40.0,  287.0,  191.0,  347.1 
 -40.0,  287.0,  191.0,  347.1 
 -40.0,  287.0,  191.0,  347.1 
 -40.0,  287.0,  191.0,  347.1 
 -40.0,  287.0,  191.0,  347.1 
 -40.0,  287.0,  191.0,  347.1 
 -40.0,  287.0,  191.0,  347.1 
 -40.0,  287.0,  191.0,  347.1 
 -56.0,  276.0,  214.0,  353.7 
 -56.0,  276.0,  214.0,  353.7 
 -56.0,  276.0,  214.0,  353.7 
 -56.0,  276.0,  214.0,  353.7 
 -56.0,  276.0,  214.0,  353.7 
 -56.0,  276.0,  214.0,  353.7 
 -56.0,  276.0,  214.0,  353.7 
 -56.0,  276.0,  214.0,  353.7 
 -56.0,  276.0,  214.0,  353.7 
 -56.0,  276.0,  214.0,  353.7 
 -56.0,  276.0,  214.0,  353.7 
 -35.0,  269.0,  225.0,  352.4 
 -35.0,  269.0,  225.0,  352.4 
 -35.0,  269.0,  225.0,  352.4 
 -35.0,  269.0,  225.0,  352.4 
 -35.0,  269.0,  225.0,  352.4 
 -35.0,  269.0,  225.0,  352.4 
 -35.0,  269.0,  225.0,  352.4 
 -35.0,  269.0,  225.0,  352.4 
 -35.0,  269.0,  225.0,  352.4 
 -35.0,  269.0,  225.0,  352.4 
 55.0,  253.0,  192.0,  322.3 
 55.0,  253.0,  192.0,  322.3 
